"Lake","Date","Year","Month","DOY","Precip","SW_Inflw","TOTAL_GW_INTO_LAKE","Total_Inputs"
"SP","1994-07-03",1994,7,184,0,0,48.7,48.7
"SP","1994-07-04",1994,7,185,0,0,50.5,50.5
"SP","1994-07-05",1994,7,186,1350,0,58.7,1408.7
"SP","1994-07-06",1994,7,187,4530,0,116,4646
"SP","1994-07-07",1994,7,188,18800,0,474,19274
"SP","1994-07-08",1994,7,189,1290,0,62.2,1352.2
"SP","1994-07-09",1994,7,190,1230,0,59.8,1289.8
"SP","1994-07-10",1994,7,191,12100,0,3190,15290
"SP","1994-07-11",1994,7,192,61.5,0,39.5,101
"SP","1994-07-12",1994,7,193,0,0,40,40
"SP","1994-07-13",1994,7,194,0,0,41.4,41.4
"SP","1994-07-14",1994,7,195,0,0,43.2,43.2
"SP","1994-07-15",1994,7,196,30.8,0,44.6,75.4
"SP","1994-07-16",1994,7,197,185,0,46.2,231.2
"SP","1994-07-17",1994,7,198,1080,0,53.1,1133.1
"SP","1994-07-18",1994,7,199,16200,0,298,16498
"SP","1994-07-19",1994,7,200,30.8,0,41.8,72.6
"SP","1994-07-20",1994,7,201,2910,0,80.8,2990.8
"SP","1994-07-21",1994,7,202,9840,0,194,10034
"SP","1994-07-22",1994,7,203,2510,0,71.9,2581.9
"SP","1994-07-23",1994,7,204,2980,0,85.5,3065.5
"SP","1994-07-24",1994,7,205,0,0,39.4,39.4
"SP","1994-07-25",1994,7,206,1060,0,46.1,1106.1
"SP","1994-07-26",1994,7,207,1370,0,59.9,1429.9
"SP","1994-07-27",1994,7,208,1630,0,65.5,1695.5
"SP","1994-07-28",1994,7,209,583,0,51.4,634.4
"SP","1994-07-29",1994,7,210,0,0,43.4,43.4
"SP","1994-07-30",1994,7,211,269,0,45.3,314.3
"SP","1994-07-31",1994,7,212,0,0,46,46
"SP","1994-08-01",1994,8,213,1530,0,56.4,1586.4
"SP","1994-08-02",1994,8,214,5160,0,127,5287
"SP","1994-08-03",1994,8,215,0,0,46.5,46.5
"SP","1994-08-04",1994,8,216,3710,0,84.6,3794.6
"SP","1994-08-05",1994,8,217,6210,0,143,6353
"SP","1994-08-06",1994,8,218,46.3,0,46.5,92.8
"SP","1994-08-07",1994,8,219,0,0,47.2,47.2
"SP","1994-08-08",1994,8,220,7760,0,137,7897
"SP","1994-08-09",1994,8,221,13300,0,250,13550
"SP","1994-08-10",1994,8,222,0,0,39.9,39.9
"SP","1994-08-11",1994,8,223,0,0,41.1,41.1
"SP","1994-08-12",1994,8,224,0,0,42.3,42.3
"SP","1994-08-13",1994,8,225,337,0,44.1,381.1
"SP","1994-08-14",1994,8,226,46.3,0,44.6,90.9
"SP","1994-08-15",1994,8,227,0,0,45.7,45.7
"SP","1994-08-16",1994,8,228,0,0,46.9,46.9
"SP","1994-08-17",1994,8,229,0,0,48,48
"SP","1994-08-18",1994,8,230,0,0,49.4,49.4
"SP","1994-08-19",1994,8,231,14700,0,253,14953
"SP","1994-08-20",1994,8,232,3510,0,88.8,3598.8
"SP","1994-08-21",1994,8,233,3530,0,97.7,3627.7
"SP","1994-08-22",1994,8,234,0,0,42.7,42.7
"SP","1994-08-23",1994,8,235,0,0,43.8,43.8
"SP","1994-08-24",1994,8,236,270,0,45.5,315.5
"SP","1994-08-25",1994,8,237,0,0,46,46
"SP","1994-08-26",1994,8,238,675,0,48.5,723.5
"SP","1994-08-27",1994,8,239,1050,0,61.3,1111.3
"SP","1994-08-28",1994,8,240,3710,0,96.3,3806.3
"SP","1994-08-29",1994,8,241,5910,0,139,6049
"SP","1994-08-30",1994,8,242,0,0,46.1,46.1
"SP","1994-08-31",1994,8,243,6070,0,114,6184
"SP","1994-09-01",1994,9,244,9160,0,185,9345
"SP","1994-09-02",1994,9,245,57.9,0,42.2,100.1
"SP","1994-09-03",1994,9,246,0,0,42.6,42.6
"SP","1994-09-04",1994,9,247,0,0,43.9,43.9
"SP","1994-09-05",1994,9,248,0,0,45.4,45.4
"SP","1994-09-06",1994,9,249,1060,0,49.9,1109.9
"SP","1994-09-07",1994,9,250,1640,0,70,1710
"SP","1994-09-08",1994,9,251,0,0,48.3,48.3
"SP","1994-09-09",1994,9,252,0,0,49.7,49.7
"SP","1994-09-10",1994,9,253,0,0,51.2,51.2
"SP","1994-09-11",1994,9,254,0,0,52.6,52.6
"SP","1994-09-12",1994,9,255,0,0,54.1,54.1
"SP","1994-09-13",1994,9,256,3460,0,89.3,3549.3
"SP","1994-09-14",1994,9,257,16300,0,291,16591
"SP","1994-09-15",1994,9,258,9340,0,191,9531
"SP","1994-09-16",1994,9,259,25100,0,11700,36800
"SP","1994-09-17",1994,9,260,10000,0,6010,16010
"SP","1994-09-18",1994,9,261,116,0,208,324
"SP","1994-09-19",1994,9,262,0,0,25.9,25.9
"SP","1994-09-20",1994,9,263,0,0,27.2,27.2
"SP","1994-09-21",1994,9,264,1610,0,39.1,1649.1
"SP","1994-09-22",1994,9,265,10200,0,2290,12490
"SP","1994-09-23",1994,9,266,6100,0,2840,8940
"SP","1994-09-24",1994,9,267,6080,0,3370,9450
"SP","1994-09-25",1994,9,268,0,0,277,277
"SP","1994-09-26",1994,9,269,845,0,25.3,870.3
"SP","1994-09-27",1994,9,270,7520,0,3490,11010
"SP","1994-09-28",1994,9,271,2930,0,2070,5000
"SP","1994-09-29",1994,9,272,3500,0,2480,5980
"SP","1994-09-30",1994,9,273,608,0,627,1235
"SP","1994-10-01",1994,10,274,423,0,25.9,448.9
"SP","1994-10-02",1994,10,275,4140,0,1620,5760
"SP","1994-10-03",1994,10,276,0,0,137,137
"SP","1994-10-04",1994,10,277,0,0,23.1,23.1
"SP","1994-10-05",1994,10,278,1060,0,29.5,1089.5
"SP","1994-10-06",1994,10,279,92.9,0,34.9,127.8
"SP","1994-10-07",1994,10,280,0,0,28,28
"SP","1994-10-08",1994,10,281,5330,0,101,5431
"SP","1994-10-09",1994,10,282,1230,0,360,1590
"SP","1994-10-10",1994,10,283,423,0,35.1,458.1
"SP","1994-10-11",1994,10,284,92.9,0,32.2,125.1
"SP","1994-10-12",1994,10,285,0,0,32.1,32.1
"SP","1994-10-13",1994,10,286,0,0,33.7,33.7
"SP","1994-10-14",1994,10,287,0,0,35.4,35.4
"SP","1994-10-15",1994,10,288,0,0,37.1,37.1
"SP","1994-10-16",1994,10,289,0,0,38.9,38.9
"SP","1994-10-17",1994,10,290,0,0,40.6,40.6
"SP","1994-10-18",1994,10,291,16700,0,5690,22390
"SP","1994-10-19",1994,10,292,8690,0,6160,14850
"SP","1994-10-20",1994,10,293,70.7,0,762,832.7
"SP","1994-10-21",1994,10,294,35.3,0,28.9,64.2
"SP","1994-10-22",1994,10,295,0,0,29.8,29.8
"SP","1994-10-23",1994,10,296,9130,0,3310,12440
"SP","1994-10-24",1994,10,297,6110,0,4320,10430
"SP","1994-10-25",1994,10,298,928,0,1120,2048
"SP","1994-10-26",1994,10,299,159,0,28.1,187.1
"SP","1994-10-27",1994,10,300,705,0,38.3,743.3
"SP","1994-10-28",1994,10,301,0,0,29.2,29.2
"SP","1994-10-29",1994,10,302,928,0,39.8,967.8
"SP","1994-10-30",1994,10,303,1380,0,54,1434
"SP","1994-10-31",1994,10,304,0,0,33.7,33.7
"SP","1994-11-01",1994,11,305,0,0,35.3,35.3
"SP","1994-11-02",1994,11,306,0,0,37,37
"SP","1994-11-03",1994,11,307,0,0,38.7,38.7
"SP","1994-11-04",1994,11,308,0,0,40.5,40.5
"SP","1994-11-05",1994,11,309,1320,0,58,1378
"SP","1994-11-06",1994,11,310,706,0,53.2,759.2
"SP","1994-11-07",1994,11,311,0,0,44.3,44.3
"SP","1994-11-08",1994,11,312,44,0,46.3,90.3
"SP","1994-11-09",1994,11,313,0,0,47.6,47.6
"SP","1994-11-10",1994,11,314,0,0,49.2,49.2
"SP","1994-11-11",1994,11,315,0,0,50.7,50.7
"SP","1994-11-12",1994,11,316,0,0,52.1,52.1
"SP","1994-11-13",1994,11,317,0,0,53.6,53.6
"SP","1994-11-14",1994,11,318,537,0,58.8,595.8
"SP","1994-11-15",1994,11,319,1840,0,83.9,1923.9
"SP","1994-11-16",1994,11,320,0,0,55.6,55.6
"SP","1994-11-17",1994,11,321,0,0,56.7,56.7
"SP","1994-11-18",1994,11,322,35.8,0,58,93.8
"SP","1994-11-19",1994,11,323,2560,0,95.5,2655.5
"SP","1994-11-20",1994,11,324,0,0,58.5,58.5
"SP","1994-11-21",1994,11,325,0,0,59.5,59.5
"SP","1994-11-22",1994,11,326,10400,0,62.8,10462.8
"SP","1994-11-23",1994,11,327,11500,0,50.3,11550.3
"SP","1994-11-24",1994,11,328,0,0,49.2,49.2
"SP","1994-11-25",1994,11,329,0,0,50.3,50.3
"SP","1994-11-26",1994,11,330,0,0,51.2,51.2
"SP","1994-11-27",1994,11,331,0,0,51.9,51.9
"SP","1994-11-28",1994,11,332,5130,0,50.4,5180.4
"SP","1994-11-29",1994,11,333,9480,0,46.4,9526.4
"SP","1994-11-30",1994,11,334,176,0,45.4,221.4
"SP","1994-12-01",1994,12,335,0,0,46.1,46.1
"SP","1994-12-02",1994,12,336,0,0,46.7,46.7
"SP","1994-12-03",1994,12,337,0,0,47.2,47.2
"SP","1994-12-04",1994,12,338,0,0,47.8,47.8
"SP","1994-12-05",1994,12,339,0,0,48.4,48.4
"SP","1994-12-06",1994,12,340,156,0,48.8,204.8
"SP","1994-12-07",1994,12,341,0,0,49.2,49.2
"SP","1994-12-08",1994,12,342,0,0,49.6,49.6
"SP","1994-12-09",1994,12,343,576,0,49.7,625.7
"SP","1994-12-10",1994,12,344,804,0,49.7,853.7
"SP","1994-12-11",1994,12,345,72,0,49.9,121.9
"SP","1994-12-12",1994,12,346,24.7,0,50.2,74.9
"SP","1994-12-13",1994,12,347,0,0,50.5,50.5
"SP","1994-12-14",1994,12,348,0,0,50.8,50.8
"SP","1994-12-15",1994,12,349,0,0,51.1,51.1
"SP","1994-12-16",1994,12,350,0,0,51.4,51.4
"SP","1994-12-17",1994,12,351,626,0,51.5,677.5
"SP","1994-12-18",1994,12,352,266,0,51.7,317.7
"SP","1994-12-19",1994,12,353,24.7,0,52,76.7
"SP","1994-12-20",1994,12,354,0,0,52.3,52.3
"SP","1994-12-21",1994,12,355,0,0,52.6,52.6
"SP","1994-12-22",1994,12,356,0,0,52.9,52.9
"SP","1994-12-23",1994,12,357,0,0,53.2,53.2
"SP","1994-12-24",1994,12,358,0,0,53.5,53.5
"SP","1994-12-25",1994,12,359,0,0,53.8,53.8
"SP","1994-12-26",1994,12,360,0,0,54.1,54.1
"SP","1994-12-27",1994,12,361,0,0,54.4,54.4
"SP","1994-12-28",1994,12,362,0,0,54.7,54.7
"SP","1994-12-29",1994,12,363,0,0,55,55
"SP","1994-12-30",1994,12,364,0,0,55.2,55.2
"SP","1994-12-31",1994,12,365,36,0,55.4,91.4
"SP","1995-01-01",1995,1,1,401,0,55.5,456.5
"SP","1995-01-02",1995,1,2,0,0,55.6,55.6
"SP","1995-01-03",1995,1,3,0,0,55.8,55.8
"SP","1995-01-04",1995,1,4,0,0,55.9,55.9
"SP","1995-01-05",1995,1,5,0,0,56.1,56.1
"SP","1995-01-06",1995,1,6,0,0,56.2,56.2
"SP","1995-01-07",1995,1,7,781,0,56.1,837.1
"SP","1995-01-08",1995,1,8,233,0,56.1,289.1
"SP","1995-01-09",1995,1,9,0,0,56.2,56.2
"SP","1995-01-10",1995,1,10,0,0,56.4,56.4
"SP","1995-01-11",1995,1,11,601,0,56.3,657.3
"SP","1995-01-12",1995,1,12,534,0,56.3,590.3
"SP","1995-01-13",1995,1,13,0,0,56.7,56.7
"SP","1995-01-14",1995,1,14,233,0,57.2,290.2
"SP","1995-01-15",1995,1,15,0,0,57.8,57.8
"SP","1995-01-16",1995,1,16,0,0,58.3,58.3
"SP","1995-01-17",1995,1,17,0,0,58.7,58.7
"SP","1995-01-18",1995,1,18,2730,0,58,2788
"SP","1995-01-19",1995,1,19,1080,0,57.6,1137.6
"SP","1995-01-20",1995,1,20,0,0,57.7,57.7
"SP","1995-01-21",1995,1,21,101,0,58,159
"SP","1995-01-22",1995,1,22,1020,0,58,1078
"SP","1995-01-23",1995,1,23,4940,0,56.1,4996.1
"SP","1995-01-24",1995,1,24,779,0,55.3,834.3
"SP","1995-01-25",1995,1,25,0,0,55.4,55.4
"SP","1995-01-26",1995,1,26,0,0,55.6,55.6
"SP","1995-01-27",1995,1,27,0,0,55.8,55.8
"SP","1995-01-28",1995,1,28,0,0,56,56
"SP","1995-01-29",1995,1,29,0,0,56.3,56.3
"SP","1995-01-30",1995,1,30,0,0,56.7,56.7
"SP","1995-01-31",1995,1,31,0,0,57,57
"SP","1995-02-01",1995,2,32,0,0,57.4,57.4
"SP","1995-02-02",1995,2,33,24.7,0,57.7,82.4
"SP","1995-02-03",1995,2,34,0,0,57.9,57.9
"SP","1995-02-04",1995,2,35,0,0,58.1,58.1
"SP","1995-02-05",1995,2,36,1490,0,57.7,1547.7
"SP","1995-02-06",1995,2,37,36.1,0,57.6,93.7
"SP","1995-02-07",1995,2,38,36.1,0,57.7,93.8
"SP","1995-02-08",1995,2,39,0,0,57.8,57.8
"SP","1995-02-09",1995,2,40,0,0,57.9,57.9
"SP","1995-02-10",1995,2,41,0,0,58.1,58.1
"SP","1995-02-11",1995,2,42,1500,0,57.7,1557.7
"SP","1995-02-12",1995,2,43,24.7,0,57.6,82.3
"SP","1995-02-13",1995,2,44,0,0,57.7,57.7
"SP","1995-02-14",1995,2,45,0,0,57.9,57.9
"SP","1995-02-15",1995,2,46,0,0,58,58
"SP","1995-02-16",1995,2,47,2420,0,57.2,2477.2
"SP","1995-02-17",1995,2,48,641,0,56.7,697.7
"SP","1995-02-18",1995,2,49,0,0,56.8,56.8
"SP","1995-02-19",1995,2,50,0,0,57,57
"SP","1995-02-20",1995,2,51,0,0,57.4,57.4
"SP","1995-02-21",1995,2,52,1160,0,57.3,1217.3
"SP","1995-02-22",1995,2,53,24.7,0,57.3,82
"SP","1995-02-23",1995,2,54,0,0,57.5,57.5
"SP","1995-02-24",1995,2,55,36.1,0,57.8,93.9
"SP","1995-02-25",1995,2,56,24.7,0,58,82.7
"SP","1995-02-26",1995,2,57,24.7,0,58.2,82.9
"SP","1995-02-27",1995,2,58,0,0,58.3,58.3
"SP","1995-02-28",1995,2,59,0,0,58.5,58.5
"SP","1995-03-01",1995,3,60,325,0,58.6,383.6
"SP","1995-03-02",1995,3,61,0,0,58.6,58.6
"SP","1995-03-03",1995,3,62,0,0,58.8,58.8
"SP","1995-03-04",1995,3,63,0,0,58.9,58.9
"SP","1995-03-05",1995,3,64,0,0,59.1,59.1
"SP","1995-03-06",1995,3,65,6310,0,56.7,6366.7
"SP","1995-03-07",1995,3,66,2900,0,54.8,2954.8
"SP","1995-03-08",1995,3,67,8300,0,51.3,8351.3
"SP","1995-03-09",1995,3,68,50.6,0,50.2,100.8
"SP","1995-03-10",1995,3,69,0,0,50.5,50.5
"SP","1995-03-11",1995,3,70,0,0,50.9,50.9
"SP","1995-03-12",1995,3,71,0,0,51.4,51.4
"SP","1995-03-13",1995,3,72,0,0,52.1,52.1
"SP","1995-03-14",1995,3,73,0,0,52.8,52.8
"SP","1995-03-15",1995,3,74,0,0,53.6,53.6
"SP","1995-03-16",1995,3,75,73.6,0,3460,3533.6
"SP","1995-03-17",1995,3,76,0,0,3130,3130
"SP","1995-03-18",1995,3,77,0,0,5720,5720
"SP","1995-03-19",1995,3,78,0,0,1550,1550
"SP","1995-03-20",1995,3,79,468,0,2600,3068
"SP","1995-03-21",1995,3,80,12600,0,3290,15890
"SP","1995-03-22",1995,3,81,8840,0,1160,10000
"SP","1995-03-23",1995,3,82,0,0,575,575
"SP","1995-03-24",1995,3,83,0,0,1020,1020
"SP","1995-03-25",1995,3,84,0,0,2350,2350
"SP","1995-03-26",1995,3,85,1260,0,6150,7410
"SP","1995-03-27",1995,3,86,241,0,4270,4511
"SP","1995-03-28",1995,3,87,0,0,2230,2230
"SP","1995-03-29",1995,3,88,0,0,1480,1480
"SP","1995-03-30",1995,3,89,0,0,1300,1300
"SP","1995-03-31",1995,3,90,0,0,42.2,42.2
"SP","1995-04-01",1995,4,91,0,0,44.3,44.3
"SP","1995-04-02",1995,4,92,1070,0,55.8,1125.8
"SP","1995-04-03",1995,4,93,49,0,48.4,97.4
"SP","1995-04-04",1995,4,94,644,0,56.8,700.8
"SP","1995-04-05",1995,4,95,1440,0,68.3,1508.3
"SP","1995-04-06",1995,4,96,2000,0,50,2050
"SP","1995-04-07",1995,4,97,4560,0,49.2,4609.2
"SP","1995-04-08",1995,4,98,0,0,49.9,49.9
"SP","1995-04-09",1995,4,99,977,0,50.8,1027.8
"SP","1995-04-10",1995,4,100,0,0,51.9,51.9
"SP","1995-04-11",1995,4,101,0,0,53,53
"SP","1995-04-12",1995,4,102,8930,0,1230,10160
"SP","1995-04-13",1995,4,103,8620,0,3430,12050
"SP","1995-04-14",1995,4,104,1160,0,3570,4730
"SP","1995-04-15",1995,4,105,0,0,2450,2450
"SP","1995-04-16",1995,4,106,0,0,1780,1780
"SP","1995-04-17",1995,4,107,1270,0,61.5,1331.5
"SP","1995-04-18",1995,4,108,260,0,47.9,307.9
"SP","1995-04-19",1995,4,109,6150,0,1900,8050
"SP","1995-04-20",1995,4,110,15600,0,2180,17780
"SP","1995-04-21",1995,4,111,0,0,2820,2820
"SP","1995-04-22",1995,4,112,489,0,4340,4829
"SP","1995-04-23",1995,4,113,617,0,469,1086
"SP","1995-04-24",1995,4,114,572,0,44.8,616.8
"SP","1995-04-25",1995,4,115,0,0,38.3,38.3
"SP","1995-04-26",1995,4,116,572,0,43.8,615.8
"SP","1995-04-27",1995,4,117,521,0,50.1,571.1
"SP","1995-04-28",1995,4,118,0,0,43.6,43.6
"SP","1995-04-29",1995,4,119,0,0,45.3,45.3
"SP","1995-04-30",1995,4,120,0,0,47.1,47.1
"SP","1995-05-01",1995,5,121,0,0,48.7,48.7
"SP","1995-05-02",1995,5,122,0,0,50.4,50.4
"SP","1995-05-03",1995,5,123,0,0,52,52
"SP","1995-05-04",1995,5,124,0,0,53.9,53.9
"SP","1995-05-05",1995,5,125,0,0,55.8,55.8
"SP","1995-05-06",1995,5,126,0,0,57.5,57.5
"SP","1995-05-07",1995,5,127,0,0,59.2,59.2
"SP","1995-05-08",1995,5,128,0,0,61.1,61.1
"SP","1995-05-09",1995,5,129,0,0,62.6,62.6
"SP","1995-05-10",1995,5,130,31900,0,14600,46500
"SP","1995-05-11",1995,5,131,2040,0,1560,3600
"SP","1995-05-12",1995,5,132,0,0,40,40
"SP","1995-05-13",1995,5,133,0,0,42.4,42.4
"SP","1995-05-14",1995,5,134,5820,0,109,5929
"SP","1995-05-15",1995,5,135,16900,0,8820,25720
"SP","1995-05-16",1995,5,136,97.3,0,253,350.3
"SP","1995-05-17",1995,5,137,9030,0,4250,13280
"SP","1995-05-18",1995,5,138,1300,0,54.3,1354.3
"SP","1995-05-19",1995,5,139,0,0,37,37
"SP","1995-05-20",1995,5,140,0,0,40.1,40.1
"SP","1995-05-21",1995,5,141,0,0,43.3,43.3
"SP","1995-05-22",1995,5,142,426,0,47,473
"SP","1995-05-23",1995,5,143,97.3,0,48.6,145.9
"SP","1995-05-24",1995,5,144,10100,0,196,10296
"SP","1995-05-25",1995,5,145,0,0,47.3,47.3
"SP","1995-05-26",1995,5,146,0,0,49.6,49.6
"SP","1995-05-27",1995,5,147,146,0,52.2,198.2
"SP","1995-05-28",1995,5,148,0,0,54.3,54.3
"SP","1995-05-29",1995,5,149,20000,0,335,20335
"SP","1995-05-30",1995,5,150,889,0,60.6,949.6
"SP","1995-05-31",1995,5,151,0,0,49,49
"SP","1995-06-01",1995,6,152,0,0,51.6,51.6
"SP","1995-06-02",1995,6,153,0,0,54,54
"SP","1995-06-03",1995,6,154,0,0,56.1,56.1
"SP","1995-06-04",1995,6,155,2750,0,90.3,2840.3
"SP","1995-06-05",1995,6,156,0,0,58.6,58.6
"SP","1995-06-06",1995,6,157,0,0,60.7,60.7
"SP","1995-06-07",1995,6,158,2190,0,79.8,2269.8
"SP","1995-06-08",1995,6,159,3530,0,114,3644
"SP","1995-06-09",1995,6,160,1760,0,88.8,1848.8
"SP","1995-06-10",1995,6,161,0,0,62.1,62.1
"SP","1995-06-11",1995,6,162,5680,0,131,5811
"SP","1995-06-12",1995,6,163,3630,0,117,3747
"SP","1995-06-13",1995,6,164,0,0,60.7,60.7
"SP","1995-06-14",1995,6,165,0,0,62.5,62.5
"SP","1995-06-15",1995,6,166,0,0,64.3,64.3
"SP","1995-06-16",1995,6,167,0,0,66.3,66.3
"SP","1995-06-17",1995,6,168,0,0,68,68
"SP","1995-06-18",1995,6,169,0,0,69.6,69.6
"SP","1995-06-19",1995,6,170,0,0,71.6,71.6
"SP","1995-06-20",1995,6,171,0,0,74,74
"SP","1995-06-21",1995,6,172,0,0,76.1,76.1
"SP","1995-06-22",1995,6,173,0,0,77.6,77.6
"SP","1995-06-23",1995,6,174,0,0,79.1,79.1
"SP","1995-06-24",1995,6,175,644,0,81.9,725.9
"SP","1995-06-25",1995,6,176,0,0,81.6,81.6
"SP","1995-06-26",1995,6,177,1840,0,100,1940
"SP","1995-06-27",1995,6,178,3180,0,123,3303
"SP","1995-06-28",1995,6,179,5530,0,156,5686
"SP","1995-06-29",1995,6,180,16900,0,337,17237
"SP","1995-06-30",1995,6,181,3910,0,129,4039
"SP","1995-07-01",1995,7,182,3370,0,121,3491
"SP","1995-07-02",1995,7,183,0,0,69,69
"SP","1995-07-03",1995,7,184,0,0,70.6,70.6
"SP","1995-07-04",1995,7,185,0,0,72.1,72.1
"SP","1995-07-05",1995,7,186,224,0,74,298
"SP","1995-07-06",1995,7,187,1860,0,95.6,1955.6
"SP","1995-07-07",1995,7,188,3620,0,128,3748
"SP","1995-07-08",1995,7,189,2330,0,110,2440
"SP","1995-07-09",1995,7,190,255,0,77.5,332.5
"SP","1995-07-10",1995,7,191,256,0,79.3,335.3
"SP","1995-07-11",1995,7,192,0,0,76.7,76.7
"SP","1995-07-12",1995,7,193,0,0,78.7,78.7
"SP","1995-07-13",1995,7,194,2600,0,103,2703
"SP","1995-07-14",1995,7,195,2970,0,125,3095
"SP","1995-07-15",1995,7,196,4940,0,144,5084
"SP","1995-07-16",1995,7,197,12700,0,270,12970
"SP","1995-07-17",1995,7,198,5850,0,164,6014
"SP","1995-07-18",1995,7,199,1600,0,92.8,1692.8
"SP","1995-07-19",1995,7,200,7940,0,195,8135
"SP","1995-07-20",1995,7,201,718,0,78.5,796.5
"SP","1995-07-21",1995,7,202,3040,0,110,3150
"SP","1995-07-22",1995,7,203,2050,0,101,2151
"SP","1995-07-23",1995,7,204,2300,0,99.5,2399.5
"SP","1995-07-24",1995,7,205,0,0,70.4,70.4
"SP","1995-07-25",1995,7,206,673,0,73.5,746.5
"SP","1995-07-26",1995,7,207,990,0,85.6,1075.6
"SP","1995-07-27",1995,7,208,0,0,74.3,74.3
"SP","1995-07-28",1995,7,209,583,0,76.7,659.7
"SP","1995-07-29",1995,7,210,3160,0,120,3280
"SP","1995-07-30",1995,7,211,0,0,77.1,77.1
"SP","1995-07-31",1995,7,212,0,0,79.5,79.5
"SP","1995-08-01",1995,8,213,0,0,82,82
"SP","1995-08-02",1995,8,214,3780,0,131,3911
"SP","1995-08-03",1995,8,215,0,0,83.3,83.3
"SP","1995-08-04",1995,8,216,1080,0,87.8,1167.8
"SP","1995-08-05",1995,8,217,246,0,89.1,335.1
"SP","1995-08-06",1995,8,218,3310,0,136,3446
"SP","1995-08-07",1995,8,219,0,0,85.6,85.6
"SP","1995-08-08",1995,8,220,20100,0,370,20470
"SP","1995-08-09",1995,8,221,1030,0,90.5,1120.5
"SP","1995-08-10",1995,8,222,1350,0,93.5,1443.5
"SP","1995-08-11",1995,8,223,123,0,78.4,201.4
"SP","1995-08-12",1995,8,224,2090,0,104,2194
"SP","1995-08-13",1995,8,225,8590,0,203,8793
"SP","1995-08-14",1995,8,226,25100,0,6320,31420
"SP","1995-08-15",1995,8,227,22400,0,13900,36300
"SP","1995-08-16",1995,8,228,0,0,796,796
"SP","1995-08-17",1995,8,229,0,0,40.6,40.6
"SP","1995-08-18",1995,8,230,0,0,42.2,42.2
"SP","1995-08-19",1995,8,231,0,0,44,44
"SP","1995-08-20",1995,8,232,9380,0,171,9551
"SP","1995-08-21",1995,8,233,461,0,50.3,511.3
"SP","1995-08-22",1995,8,234,0,0,45.5,45.5
"SP","1995-08-23",1995,8,235,0,0,48,48
"SP","1995-08-24",1995,8,236,0,0,50.2,50.2
"SP","1995-08-25",1995,8,237,0,0,51.9,51.9
"SP","1995-08-26",1995,8,238,10200,0,194,10394
"SP","1995-08-27",1995,8,239,23800,0,8320,32120
"SP","1995-08-28",1995,8,240,13400,0,7970,21370
"SP","1995-08-29",1995,8,241,5190,0,2440,7630
"SP","1995-08-30",1995,8,242,270,0,29.5,299.5
"SP","1995-08-31",1995,8,243,0,0,28.7,28.7
"SP","1995-09-01",1995,9,244,0,0,31.4,31.4
"SP","1995-09-02",1995,9,245,0,0,33.9,33.9
"SP","1995-09-03",1995,9,246,0,0,36.4,36.4
"SP","1995-09-04",1995,9,247,0,0,39,39
"SP","1995-09-05",1995,9,248,845,0,43.1,888.1
"SP","1995-09-06",1995,9,249,0,0,43.5,43.5
"SP","1995-09-07",1995,9,250,1690,0,57,1747
"SP","1995-09-08",1995,9,251,2170,0,80.2,2250.2
"SP","1995-09-09",1995,9,252,0,0,48.2,48.2
"SP","1995-09-10",1995,9,253,0,0,50,50
"SP","1995-09-11",1995,9,254,0,0,51.8,51.8
"SP","1995-09-12",1995,9,255,0,0,53.6,53.6
"SP","1995-09-13",1995,9,256,0,0,55.4,55.4
"SP","1995-09-14",1995,9,257,338,0,57.9,395.9
"SP","1995-09-15",1995,9,258,164,0,59.1,223.1
"SP","1995-09-16",1995,9,259,169,0,60.4,229.4
"SP","1995-09-17",1995,9,260,9570,0,198,9768
"SP","1995-09-18",1995,9,261,753,0,68.7,821.7
"SP","1995-09-19",1995,9,262,0,0,58.5,58.5
"SP","1995-09-20",1995,9,263,2670,0,87.4,2757.4
"SP","1995-09-21",1995,9,264,3360,0,115,3475
"SP","1995-09-22",1995,9,265,0,0,58.7,58.7
"SP","1995-09-23",1995,9,266,5030,0,126,5156
"SP","1995-09-24",1995,9,267,229,0,61.3,290.3
"SP","1995-09-25",1995,9,268,0,0,58.9,58.9
"SP","1995-09-26",1995,9,269,29,0,60.1,89.1
"SP","1995-09-27",1995,9,270,0,0,61.1,61.1
"SP","1995-09-28",1995,9,271,0,0,62.3,62.3
"SP","1995-09-29",1995,9,272,0,0,63.5,63.5
"SP","1995-09-30",1995,9,273,0,0,64.8,64.8
"SP","1995-10-01",1995,10,274,11200,0,216,11416
"SP","1995-10-02",1995,10,275,24900,0,6420,31320
"SP","1995-10-03",1995,10,276,2040,0,2030,4070
"SP","1995-10-04",1995,10,277,4070,0,2920,6990
"SP","1995-10-05",1995,10,278,353,0,299,652
"SP","1995-10-06",1995,10,279,0,0,44.8,44.8
"SP","1995-10-07",1995,10,280,12800,0,7080,19880
"SP","1995-10-08",1995,10,281,25000,0,16200,41200
"SP","1995-10-09",1995,10,282,1250,0,1060,2310
"SP","1995-10-10",1995,10,283,739,0,46.2,785.2
"SP","1995-10-11",1995,10,284,645,0,40,685
"SP","1995-10-12",1995,10,285,0,0,33.1,33.1
"SP","1995-10-13",1995,10,286,0,0,36,36
"SP","1995-10-14",1995,10,287,0,0,39.3,39.3
"SP","1995-10-15",1995,10,288,4350,0,96.9,4446.9
"SP","1995-10-16",1995,10,289,3580,0,95.1,3675.1
